k,stage,i,step,flag,x,minimum_selling_price,CO2_emission
4,NSGA2,20,0,success,"[ 72.222  75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5588326369549064,-0.005842721523515394
4,NSGA2,20,1,success,"[ 72.27425  75.      210.      210.        5.        1.6       0.6
  34.23475   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5587531557495666,-0.006022720398389461
4,NSGA2,20,2,success,"[ 72.3265  75.     210.     210.       5.       1.6      0.6     33.4695
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5586678595175912,-0.006223225095654875
4,NSGA2,20,3,success,"[ 72.37875  75.      210.      210.        5.        1.6       0.6
  32.70425   1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.558592568804245,-0.006420106832695623
4,NSGA2,20,4,success,"[ 72.431  75.    210.    210.      5.      1.6     0.6    31.939   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5585151639315572,-0.006619428982614467
4,NSGA2,21,0,success,"[ 75.     75.    210.    233.333   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5894080118433581,0.05555785211728095
4,NSGA2,21,1,success,"[ 75.       75.      210.      234.1435    5.        1.74975   0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5919233413981346,0.05749199065745088
4,NSGA2,21,2,success,"[ 75.      75.     210.     234.954    5.       1.8995   0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.593356492213325,0.06004527409272962
4,NSGA2,21,3,success,"[ 75.       75.      210.      235.7645    5.        2.04925   0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5948197874156972,0.06262296483877455
4,NSGA2,21,4,success,"[ 75.     75.    210.    236.575   5.      2.199   0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5963084859056883,0.06522605346627156
4,NSGA2,22,0,success,"[ 75.     75.    210.    250.      5.      1.6     0.505  35.      1.
   4.     83.    208.    280.      3.      1.      0.425]",0.9634189687400542,0.1840765306976653
4,NSGA2,22,1,success,"[ 75.       75.      210.      250.        5.        1.6       0.52875
  35.        1.        5.5      83.      208.      280.        3.
   0.83125   0.50975]",1.217079738153809,0.22798428587745634
4,NSGA2,22,2,success,"[ 75.      75.     210.     250.       5.       1.6      0.5525  35.
   1.       7.      83.     208.     280.       3.       0.6625   0.5945]",1.5678568253945828,0.2869884061503004
4,NSGA2,22,3,success,"[ 75.       75.      210.      250.        5.        1.6       0.57625
  35.        1.        8.5      83.      208.      280.        3.
   0.49375   0.67925]",2.0728715055540357,0.3711588265720474
4,NSGA2,22,4,success,"[ 75.     75.    210.    250.      5.      1.6     0.6    35.      1.
  10.     83.    208.    280.      3.      0.325   0.764]",2.852077952083811,0.5004639014340957
4,NSGA2,23,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    216.667   1.2     1.      0.485]",0.5669805752143859,-0.013129412022690306
4,NSGA2,23,1,success,"[ 75.       75.      208.39825 210.        5.3305    1.6       0.6
  35.        1.        1.3      83.      208.      217.6985    1.2
   1.        0.485  ]",0.5672646490386205,-0.008203809774446083
4,NSGA2,23,2,success,"[ 75.      75.     206.7965 210.       5.661    1.6      0.6     35.
   1.       1.3     83.     208.     218.73     1.2      1.       0.485 ]",0.5675452979519529,-0.0032846262103857836
4,NSGA2,23,3,success,"[ 75.       75.      205.19475 210.        5.9915    1.6       0.6
  35.        1.        1.3      83.      208.      219.7615    1.2
   1.        0.485  ]",0.5677554176647961,0.0016293448417736998
4,NSGA2,23,4,success,"[ 75.     75.    203.593 210.      6.322   1.6     0.6    35.      1.
   1.3    83.    208.    220.793   1.2     1.      0.485]",0.568225770535918,0.006539105415722937
4,NSGA2,24,0,success,"[100.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5675034589045528,-0.005417126017346325
4,NSGA2,24,1,success,"[ 99.65875  75.      210.      210.        5.        1.6       0.6
  36.433     1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5676922826893928,-0.005073851216758033
4,NSGA2,24,2,success,"[ 99.3175  75.     210.     210.       5.       1.6      0.6     37.866
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5679208035314981,-0.0047242942312443045
4,NSGA2,24,3,success,"[ 98.97625  75.      210.      210.        5.        1.6       0.6
  39.299     1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5681961889950394,-0.004361226485188903
4,NSGA2,24,4,success,"[ 98.635  75.    210.    210.      5.      1.6     0.6    40.732   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5675128269117347,-0.003290102375002485
4,NSGA2,25,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.8     0.485]",0.5569814089031401,-0.005700800294043529
4,NSGA2,25,1,success,"[ 75.       75.45675 210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   0.80475   0.485  ]",0.5571757906303105,-0.005696615085775249
4,NSGA2,25,2,success,"[ 75.      75.9135 210.     210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      0.8095   0.485 ]",0.5573694976147879,-0.0056924455121574015
4,NSGA2,25,3,success,"[ 75.       76.37025 210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   0.81425   0.485  ]",0.5575632823790855,-0.00568829134191641
4,NSGA2,25,4,success,"[ 75.     76.827 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.819   0.485]",0.557756365719468,-0.00568415290695646
4,NSGA2,26,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.8     0.485]",0.5569814089031401,-0.005700800294043529
4,NSGA2,26,1,success,"[ 75.      77.789  210.     210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      0.8005   0.485 ]",0.5578080075052801,-0.005681200327329057
4,NSGA2,26,2,success,"[ 75.     80.578 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.801   0.485]",0.5586202148254152,-0.005662075276240405
4,NSGA2,26,3,success,"[ 75.      83.367  210.     210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      0.8015   0.485 ]",0.559419397367461,-0.0056433981154399415
4,NSGA2,26,4,success,"[ 75.     86.156 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.802   0.485]",0.5602053169140069,-0.005625143319790663
4,NSGA2,27,0,success,"[ 75.     75.    210.    205.556   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5593661507632941,-0.005832247745979604
4,NSGA2,27,1,success,"[ 75.       75.      210.      205.96225   5.        1.6       0.6
  35.        1.        1.3      83.      208.195   280.        1.2
   1.        0.485  ]",0.5593921382906386,-0.005870326326627683
4,NSGA2,27,2,success,"[ 75.      75.     210.     206.3685   5.       1.6      0.6     35.
   1.       1.3     83.     208.39   280.       1.2      1.       0.485 ]",0.5594246846462877,-0.005912886611647007
4,NSGA2,27,3,success,"[ 75.       75.      210.      206.77475   5.        1.6       0.6
  35.        1.        1.3      83.      208.585   280.        1.2
   1.        0.485  ]",0.5594587635756028,-0.0059568160713231
4,NSGA2,27,4,success,"[ 75.     75.    210.    207.181   5.      1.6     0.6    35.      1.
   1.3    83.    208.78  280.      1.2     1.      0.485]",0.5595005522001273,-0.006004247396053593
4,NSGA2,28,0,success,"[ 75.     77.778 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
4,NSGA2,28,1,success,"[ 75.1035   77.83525 210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   0.9865    0.50125]",0.5742807820899557,-0.006011457555338715
4,NSGA2,28,2,success,"[ 75.207   77.8925 210.     210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      0.973    0.5175]",0.5891263297947564,-0.006405090992077775
4,NSGA2,28,3,success,"[ 75.3105   77.94975 210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   0.9595    0.53375]",0.6047363089791309,-0.006826021139198687
4,NSGA2,28,4,success,"[ 75.414  78.007 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.946   0.55 ]",0.621102520507614,-0.007276108165545519
4,NSGA2,29,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    250.      1.2     1.      0.485]",0.5630677733851137,-0.009238386361997598
4,NSGA2,29,1,success,"[ 74.48825  75.2105  210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      251.8575    1.2
   1.        0.485  ]",0.5628457751037089,-0.008958423040067037
4,NSGA2,29,2,success,"[ 73.9765  75.421  210.     210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     253.715    1.2      1.       0.485 ]",0.5626312955026452,-0.008674903135073266
4,NSGA2,29,3,success,"[ 73.46475  75.6315  210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      255.5725    1.2
   1.        0.485  ]",0.5624227616481701,-0.008386171282249272
4,NSGA2,29,4,success,"[ 72.953  75.842 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    257.43    1.2     1.      0.485]",0.562210867770367,-0.008102032916372338
5,NSGA2,0,0,success,"[ 75.     75.    210.    234.973   5.      1.6     0.582  35.      1.
   3.174  83.    208.    280.      1.677   1.      0.476]",0.8019107636722337,0.08622569312608042
5,NSGA2,0,1,not_converged,"[ 75.       81.25    210.      238.46575   5.        1.6       0.5865
  32.5       1.        3.7895   83.      208.      260.        1.55775
   1.        0.47825]",,
5,NSGA2,1,0,success,"[ 75.     75.    151.667 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5738644559999292,0.16376072434176112
5,NSGA2,1,1,success,"[ 75.       75.      152.622   210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      274.44325   1.2
   0.98925   0.485  ]",0.574182776528735,0.16058388025001355
5,NSGA2,1,2,success,"[ 75.      75.     153.577  210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     268.8865   1.2      0.9785   0.485 ]",0.5745031632177912,0.1573962951256549
5,NSGA2,1,3,success,"[ 75.       75.      154.532   210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      263.32975   1.2
   0.96775   0.485  ]",0.5748263343337255,0.1541978821723778
5,NSGA2,1,4,success,"[ 75.     75.    155.487 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    257.773   1.2     0.957   0.485]",0.5751511365456259,0.15098856100405933
5,NSGA2,2,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    58.333   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5624594322940679,0.003279824697497797
5,NSGA2,2,1,product_spec_not_met,"[ 75.       75.      211.95975 210.        5.        1.6       0.6
  56.9       1.        1.225    83.      208.      280.        1.2
   1.        0.485  ]",1.0,0.0022580706936448313
5,NSGA2,2,2,product_spec_not_met,"[ 75.      75.     213.9195 210.       5.       1.6      0.6     55.467
   1.       1.15    83.     208.     280.       1.2      1.       0.485 ]",1.0,0.0014219162389337093
5,NSGA2,2,3,not_converged,"[ 75.       75.      215.87925 210.        5.        1.6       0.6
  54.034     1.        1.075    83.      208.      280.        1.2
   1.        0.485  ]",,
5,NSGA2,3,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    150.    280.      1.2     1.      0.485]",0.5621296265420738,0.0010681110839828344
5,NSGA2,3,1,success,"[ 75.       75.      210.      210.        5.89225   1.6       0.6
  35.        1.        1.3      83.      150.7915  280.        1.2
   1.        0.485  ]",0.5622568228227585,0.0009784277631913183
5,NSGA2,3,2,success,"[ 75.      75.     210.     210.       6.7845   1.6      0.6     35.
   1.       1.3     83.     151.583  280.       1.2      1.       0.485 ]",0.5624399788452092,0.0008870810464551586
5,NSGA2,3,3,success,"[ 75.       75.      210.      210.        7.67675   1.6       0.6
  35.        1.        1.3      83.      152.3745  280.        1.2
   1.        0.485  ]",0.5626197992950787,0.000795743859336977
5,NSGA2,3,4,success,"[ 75.     75.    210.    210.      8.569   1.6     0.6    35.      1.
   1.3    83.    153.166 280.      1.2     1.      0.485]",0.5627927545113368,0.0007045143949553108
5,NSGA2,4,0,success,"[ 75.     75.    210.    234.973   5.      1.6     0.582  35.      1.
   3.174  83.    208.    280.      1.677   1.      0.476]",0.8019107636722337,0.08622569312608042
5,NSGA2,4,1,not_converged,"[ 75.       81.25    210.      238.46575   5.        1.6       0.5865
  32.5       1.        3.7895   83.      208.      260.        1.55775
   1.        0.47825]",,
5,NSGA2,5,0,success,"[ 75.     75.    210.    210.      5.      3.      0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5638350515126902,-0.006746084945442465
5,NSGA2,5,1,success,"[ 75.     75.    210.    209.082   5.      3.013   0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.562144563560041,-0.0054305482715980525
5,NSGA2,5,2,success,"[ 75.     75.    210.    208.164   5.      3.026   0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5620162249078797,-0.005386545132879237
5,NSGA2,5,3,success,"[ 75.     75.    210.    207.246   5.      3.039   0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5618997542169117,-0.005332119820539545
5,NSGA2,5,4,success,"[ 75.     75.    210.    206.328   5.      3.052   0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5617841870511036,-0.005280383390976353
5,NSGA2,6,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.6     0.485]",0.554296353835936,-0.005742947161305001
5,NSGA2,6,1,success,"[ 75.       75.      210.      212.20475   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   0.59725   0.485  ]",0.5551963061721625,0.0005679236993963484
